game_id,credit_order,name_raw,name_canonical,category,role_raw,character,studio,inclusion_class,source_ref
halo-reach,452,Matthew Bombard,,QA,MGS Contract Test,,Volt,core,L976
halo-reach,453,Patrick Bradley,,QA,MGS Contract Test,,Volt,core,L978
halo-reach,454,Anthony Bryan,,QA,MGS Contract Test,,Excell,core,L980
halo-reach,455,Bob Bobdor Campbell,,QA,MGS Contract Test,,Excell,core,L982
halo-reach,456,Bruce Cho,,QA,MGS Contract Test,,Volt,core,L984
halo-reach,457,Paul Conrad,,QA,MGS Contract Test,,Excell,core,L986
halo-reach,458,Dan Cox,,QA,MGS Contract Test,,Excell,core,L988
halo-reach,459,Bryan DeCann,,QA,MGS Contract Test,,Volt,core,L990
halo-reach,460,Brian Dunn,,QA,MGS Contract Test,,Excell,core,L992
halo-reach,461,Jeff Fausz,,QA,MGS Contract Test,,Excell,core,L994
halo-reach,462,Joel Gifford,,QA,MGS Contract Test,,Volt,core,L996
halo-reach,463,Kyle Greene,,QA,MGS Contract Test,,Volt,core,L998
halo-reach,464,David Guilland,,QA,MGS Contract Test,,Volt,core,L1000
halo-reach,465,John Harris,,QA,MGS Contract Test,,Excell,core,L1002
halo-reach,466,Brian Haucke,,QA,MGS Contract Test,,Volt,core,L1004
halo-reach,467,Gregory J. Hester,,QA,MGS Contract Test,,Volt,core,L1006
halo-reach,468,Dan Hitchcock,,QA,MGS Contract Test,,Volt,core,L1008
halo-reach,469,Kyle Hornberger,,QA,MGS Contract Test,,Excell,core,L1010
halo-reach,470,Jake Jarvis,,QA,MGS Contract Test,,Volt,core,L1012
halo-reach,471,Scott Kankelborg,,QA,MGS Contract Test,,Excell,core,L1014
halo-reach,472,Jeffrey Kleinman,,QA,MGS Contract Test,,Volt,core,L1016
halo-reach,473,Corey Langelotti,,QA,MGS Contract Test,,Volt,core,L1018
halo-reach,474,Nelson Lavin,,QA,MGS Contract Test,,Volt,core,L1020
halo-reach,475,Christopher Lee Johnson,,QA,MGS Contract Test,,Excell,core,L1022
halo-reach,476,Greg Mattson,,QA,MGS Contract Test,,Excell,core,L1024
halo-reach,477,Rory Menteer,,QA,MGS Contract Test,,Volt,core,L1026
halo-reach,478,Travis Pijut,,QA,MGS Contract Test,,Excell,core,L1028
