game_id,credit_order,name_raw,name_canonical,category,role_raw,character,studio,inclusion_class,source_ref
halo-infinite,426,Garret Hoffman,,Engineering,SOFTWARE ENGINEERS,,TEKSYSTEMS INC,core,ENGINEERING TEAM/World#632
halo-infinite,427,Dustin Holmes,,Engineering,SOFTWARE ENGINEERS,,,core,ENGINEERING TEAM/World#633
halo-infinite,428,Minjeong Kim,,Engineering,SOFTWARE ENGINEERS,,,core,ENGINEERING TEAM/World#634
halo-infinite,429,Dodge Lafnitzegger,,Engineering,SOFTWARE ENGINEERS,,INSIGHT GLOBAL,core,ENGINEERING TEAM/World#635
halo-infinite,430,Steven Landers,,Engineering,SOFTWARE ENGINEERS,,YOH SERVICES LLC,core,ENGINEERING TEAM/World#636
halo-infinite,431,Kaleb Morris,,Engineering,SOFTWARE ENGINEERS,,,core,ENGINEERING TEAM/World#637
halo-infinite,432,Joseph Moyle,,Engineering,SOFTWARE ENGINEERS,,NEAL ANALYTICS LLC,core,ENGINEERING TEAM/World#638
halo-infinite,433,Shantanu Shripad Mane,,Engineering,SOFTWARE ENGINEERS,,NEAL ANALYTICS LLC,core,ENGINEERING TEAM/World#639
halo-infinite,434,Jared Thomson,,Engineering,SOFTWARE ENGINEERS,,,core,ENGINEERING TEAM/World#640
halo-infinite,435,Aaron Ward,,Engineering,SOFTWARE ENGINEERS,,HI-TECH TALENTS LLC,core,ENGINEERING TEAM/World#641
halo-infinite,436,Joaquin Bolbrugge,,Engineering,PRINCIPAL ENGINEERING MANAGER,,,core,ENGINEERING TEAM/ONLINE SERVICES#644
halo-infinite,437,Jeff Carnahan,,Engineering,PRINCIPAL ENGINEERING ARCHITECTS,,,core,ENGINEERING TEAM/ONLINE SERVICES#646
halo-infinite,438,Reed Rector,,Engineering,PRINCIPAL ENGINEERING ARCHITECTS,,,core,ENGINEERING TEAM/ONLINE SERVICES#647
