game_id,credit_order,name_raw,name_canonical,category,role_raw,character,studio,inclusion_class,source_ref
halo-4,519,Paul Isaac,,Design,"Additional Multiplayer Design And Development By: Certain Affinity, Inc.",,Certain Affinity,core,L1116
halo-4,520,Brad Jeansonne,,Design,"Additional Multiplayer Design And Development By: Certain Affinity, Inc.",,Certain Affinity,core,L1118
halo-4,521,Justin Kauffman,,Design,"Additional Multiplayer Design And Development By: Certain Affinity, Inc.",,Certain Affinity,core,L1120
halo-4,522,Steev Kelly,,Design,"Additional Multiplayer Design And Development By: Certain Affinity, Inc.",,Certain Affinity,core,L1122
halo-4,523,Rick Knox,,Design,"Additional Multiplayer Design And Development By: Certain Affinity, Inc.",,Certain Affinity,core,L1124
halo-4,524,Seok Ki Kwon,,Design,"Additional Multiplayer Design And Development By: Certain Affinity, Inc.",,Certain Affinity,core,L1126
halo-4,525,Jason Lyons,,Design,"Additional Multiplayer Design And Development By: Certain Affinity, Inc.",,Certain Affinity,core,L1128
halo-4,526,Ryan Mansfield,,Design,"Additional Multiplayer Design And Development By: Certain Affinity, Inc.",,Certain Affinity,core,L1130
halo-4,527,Thomas Mauer,,Design,"Additional Multiplayer Design And Development By: Certain Affinity, Inc.",,Certain Affinity,core,L1132
halo-4,528,Dean McCall,,Design,"Additional Multiplayer Design And Development By: Certain Affinity, Inc.",,Certain Affinity,core,L1134
halo-4,529,Mike McCarthy,,Design,"Additional Multiplayer Design And Development By: Certain Affinity, Inc.",,Certain Affinity,core,L1136
halo-4,530,David Midgley,,Design,"Additional Multiplayer Design And Development By: Certain Affinity, Inc.",,Certain Affinity,core,L1138
halo-4,531,Eric Miller,,Design,"Additional Multiplayer Design And Development By: Certain Affinity, Inc.",,Certain Affinity,core,L1140
halo-4,532,Rolf Mohr,,Design,"Additional Multiplayer Design And Development By: Certain Affinity, Inc.",,Certain Affinity,core,L1142
halo-4,533,Chase Moody,,Design,"Additional Multiplayer Design And Development By: Certain Affinity, Inc.",,Certain Affinity,core,L1144
halo-4,534,Andrew Morris,,Design,"Additional Multiplayer Design And Development By: Certain Affinity, Inc.",,Certain Affinity,core,L1146
halo-4,535,Bryan Moss,,Design,"Additional Multiplayer Design And Development By: Certain Affinity, Inc.",,Certain Affinity,core,L1148
halo-4,536,Deanna Nygren,,Design,"Additional Multiplayer Design And Development By: Certain Affinity, Inc.",,Certain Affinity,core,L1150
halo-4,537,Michael Pavlovich,,Design,"Additional Multiplayer Design And Development By: Certain Affinity, Inc.",,Certain Affinity,core,L1152
halo-4,538,Michael Pedro,,Design,"Additional Multiplayer Design And Development By: Certain Affinity, Inc.",,Certain Affinity,core,L1154
halo-4,539,Tom Potter,,Design,"Additional Multiplayer Design And Development By: Certain Affinity, Inc.",,Certain Affinity,core,L1156
halo-4,540,Josh Powers,,Design,"Additional Multiplayer Design And Development By: Certain Affinity, Inc.",,Certain Affinity,core,L1158
halo-4,541,Jeremy Raymond,,Design,"Additional Multiplayer Design And Development By: Certain Affinity, Inc.",,Certain Affinity,core,L1160
halo-4,542,Erin Reed,,Design,"Additional Multiplayer Design And Development By: Certain Affinity, Inc.",,Certain Affinity,core,L1162
halo-4,543,Abe Robertson,,Design,"Additional Multiplayer Design And Development By: Certain Affinity, Inc.",,Certain Affinity,core,L1164
halo-4,544,Leif Robles,,Design,"Additional Multiplayer Design And Development By: Certain Affinity, Inc.",,Certain Affinity,core,L1166
halo-4,545,Dan Rubel,,Design,"Additional Multiplayer Design And Development By: Certain Affinity, Inc.",,Certain Affinity,core,L1168
halo-4,546,Ryan Rude,,Design,"Additional Multiplayer Design And Development By: Certain Affinity, Inc.",,Certain Affinity,core,L1170
halo-4,547,David Salaiz,,Design,"Additional Multiplayer Design And Development By: Certain Affinity, Inc.",,Certain Affinity,core,L1172
halo-4,548,Sarah Schauf,,Design,"Additional Multiplayer Design And Development By: Certain Affinity, Inc.",,Certain Affinity,core,L1174
halo-4,549,Stefan Sinclair,,Design,"Additional Multiplayer Design And Development By: Certain Affinity, Inc.",,Certain Affinity,core,L1176
halo-4,550,Jessica Spence,,Design,"Additional Multiplayer Design And Development By: Certain Affinity, Inc.",,Certain Affinity,core,L1178
halo-4,551,Nikki Tangtiphongkul,,Design,"Additional Multiplayer Design And Development By: Certain Affinity, Inc.",,Certain Affinity,core,L1180
halo-4,552,Anthony Trahan,,Design,"Additional Multiplayer Design And Development By: Certain Affinity, Inc.",,Certain Affinity,core,L1182
halo-4,553,Mark Tucker,,Design,"Additional Multiplayer Design And Development By: Certain Affinity, Inc.",,Certain Affinity,core,L1184
halo-4,554,Dan Valey,,Design,"Additional Multiplayer Design And Development By: Certain Affinity, Inc.",,Certain Affinity,core,L1186
halo-4,555,Anthony Florez,,Design,"Additional Multiplayer Design And Development By: Certain Affinity, Inc.",,COMPUCOM SYSTEMS INC,core,L1188
