game_id,credit_order,name_raw,name_canonical,category,role_raw,character,studio,inclusion_class,source_ref
halo-mcc,47,Jesse Roberts,,Production,Program Managers,,,core,November 2014 Launch/343 Industries/HALO WAYPOINT & HALO CHANNEL@274957
halo-mcc,48,Dan Chosich,,Other,Creative Director,,,core,November 2014 Launch/343 Industries/HALO WAYPOINT & HALO CHANNEL@275090
halo-mcc,49,Torey “Torez” Allen,,Other,Creative Coordinator,,Insight Global,core,November 2014 Launch/343 Industries/HALO WAYPOINT & HALO CHANNEL@275345
halo-mcc,50,Christopher Abbas,,Design,Visual & Motion Design Lead,,,core,November 2014 Launch/343 Industries/HALO WAYPOINT & HALO CHANNEL@275595
halo-mcc,51,Eric Dies,,Design,Visual & Motion Designer,,,core,November 2014 Launch/343 Industries/HALO WAYPOINT & HALO CHANNEL@275739
halo-mcc,52,Joshua M. Davis,,Design,User Experience Design Leads,,,core,November 2014 Launch/343 Industries/HALO WAYPOINT & HALO CHANNEL@275879
halo-mcc,53,Tony Hau,,Design,User Experience Design Leads,,,core,November 2014 Launch/343 Industries/HALO WAYPOINT & HALO CHANNEL@275916
halo-mcc,54,Mike Gerhardt,,Design,User Experience Designers,,Hanson Consulting Group,core,November 2014 Launch/343 Industries/HALO WAYPOINT & HALO CHANNEL@276052
halo-mcc,55,Liz Duong,,Design,User Experience Designers,,Insight Global,core,November 2014 Launch/343 Industries/HALO WAYPOINT & HALO CHANNEL@276113
halo-mcc,56,Tiana Los,,Design,User Experience Designers,,,core,November 2014 Launch/343 Industries/HALO WAYPOINT & HALO CHANNEL@276161
halo-mcc,57,Edward Arriesgado,,Design,Visual Designers,,Insight Global,core,November 2014 Launch/343 Industries/HALO WAYPOINT & HALO CHANNEL@276410
halo-mcc,58,Charles Ramos,,Design,Visual Designers,,Insight Global,core,November 2014 Launch/343 Industries/HALO WAYPOINT & HALO CHANNEL@276466
halo-mcc,59,Jeff Easterling,,Narrative,Lead Writer,,"Apex Systems, Inc.",core,November 2014 Launch/343 Industries/HALO WAYPOINT & HALO CHANNEL@276610
halo-mcc,60,Symantha Reagor,,Narrative,Writer,,Aquent LLC,core,November 2014 Launch/343 Industries/HALO WAYPOINT & HALO CHANNEL@276755
halo-mcc,61,Sandra Lemon,,Other,Development Manager,,,core,November 2014 Launch/343 Industries/DEVELOPMENT@277231
halo-mcc,62,Marius Ionescu,,Other,Development Lead,,,core,November 2014 Launch/343 Industries/DEVELOPMENT@277362
halo-mcc,63,MacKenzie Bates,,Engineering,Software Development Engineers,,,core,November 2014 Launch/343 Industries/DEVELOPMENT@277509
halo-mcc,64,Matt Benedict,,Engineering,Software Development Engineers,,,core,November 2014 Launch/343 Industries/DEVELOPMENT@277546
halo-mcc,65,Andy Campbell,,Engineering,Software Development Engineers,,Quadrant Resource LLC,core,November 2014 Launch/343 Industries/DEVELOPMENT@277710
halo-mcc,66,Bing Huan Chio,,Engineering,Software Development Engineers,,,core,November 2014 Launch/343 Industries/DEVELOPMENT@277769
halo-mcc,67,Mike Cimprich,,Engineering,Software Development Engineers,,,core,November 2014 Launch/343 Industries/DEVELOPMENT@277805
halo-mcc,68,Andrew Gleeson,,Engineering,Software Development Engineers,,,core,November 2014 Launch/343 Industries/DEVELOPMENT@277840
halo-mcc,69,Simon Gordon,,Engineering,Software Development Engineers,,,core,November 2014 Launch/343 Industries/DEVELOPMENT@277876
halo-mcc,70,Rob Johnson,,Engineering,Software Development Engineers,,,core,November 2014 Launch/343 Industries/DEVELOPMENT@277910
halo-mcc,71,Ben Lanier,,Engineering,Software Development Engineers,,,core,November 2014 Launch/343 Industries/DEVELOPMENT@277943
halo-mcc,72,Jon Lobaugh,,Engineering,Software Development Engineers,,,core,November 2014 Launch/343 Industries/DEVELOPMENT@277975
halo-mcc,73,Tyson Matanich,,Engineering,Software Development Engineers,,,core,November 2014 Launch/343 Industries/DEVELOPMENT@278008
halo-mcc,74,Gersh Payzer,,Engineering,Software Development Engineers,,,core,November 2014 Launch/343 Industries/DEVELOPMENT@278172
halo-mcc,75,Paul Reitz,,Engineering,Software Development Engineers,,Wimmer Solutions Corporation,core,November 2014 Launch/343 Industries/DEVELOPMENT@278206
halo-mcc,76,Jordan Roher,,Engineering,Software Development Engineers,,Insight Global,core,November 2014 Launch/343 Industries/DEVELOPMENT@278269
halo-mcc,77,Ian Ryan,,Engineering,Software Development Engineers,,Insight Global,core,November 2014 Launch/343 Industries/DEVELOPMENT@278320
halo-mcc,78,Alexander Shipley,,Engineering,Software Development Engineers,,Yoh Services LLC,core,November 2014 Launch/343 Industries/DEVELOPMENT@278367
halo-mcc,79,David Wolfe,,Engineering,Software Development Engineers,,,core,November 2014 Launch/343 Industries/DEVELOPMENT@278425
halo-mcc,80,Philip Zahoruyko,,Engineering,Software Development Engineers,,Insight Global,core,November 2014 Launch/343 Industries/DEVELOPMENT@278458
halo-mcc,81,Mark Gehan,,QA,Test Lead,,,core,November 2014 Launch/343 Industries/TEST@278921
halo-mcc,82,Charlie Corcoran,,QA,Software Development Engineer in Test,,,core,November 2014 Launch/343 Industries/TEST@279071
halo-mcc,83,Gaylord Stewart,,QA,Software Development Engineer in Test,,Insight Global,core,November 2014 Launch/343 Industries/TEST@279109
halo-mcc,84,Suniti Kulkarni,,QA,Software Development Engineer in Test,,Insight Global,core,November 2014 Launch/343 Industries/TEST@279163
halo-mcc,85,Rob Lowry,,QA,Software Test Engineer,,Insight Global,core,November 2014 Launch/343 Industries/TEST@279441
halo-mcc,86,David Rodriguez,,QA,Test Associates,,Experis,core,November 2014 Launch/343 Industries/TEST@279586
halo-mcc,87,Carson Brammer,,QA,Test Associates,,Experis,core,November 2014 Launch/343 Industries/TEST@279633
halo-mcc,88,Kelvin Denver,,QA,Test Associates,,Experis,core,November 2014 Launch/343 Industries/TEST@279679
halo-mcc,89,Nora Hershberger,,QA,Test Associates,,Experis,core,November 2014 Launch/343 Industries/TEST@279724
halo-mcc,90,Tina Summerford,,Engineering,Director of Programming,,,core,November 2014 Launch/343 Industries/PROGRAMMING@280202
halo-mcc,91,Chad Cobain,,Production,Supervising Producer,,"Run Studios, LLC",core,November 2014 Launch/343 Industries/PROGRAMMING@280340
halo-mcc,92,Drew Benz,,Engineering,Channel PM,,Denny Mountain Media LLC,core,November 2014 Launch/343 Industries/PROGRAMMING@280604
halo-mcc,93,Rob Bowen,,Production,Producers,,Quadrant Resource LLC,core,November 2014 Launch/343 Industries/PROGRAMMING@280752
halo-mcc,94,Kieran “Lenox” Phillips,,Production,Producers,,Insight Global,core,November 2014 Launch/343 Industries/PROGRAMMING@280807
halo-mcc,95,Jesse Stipek,,Production,Producers,,Maq LLC,core,November 2014 Launch/343 Industries/PROGRAMMING@280869
halo-mcc,96,Matt Skelton,,Publishing,MICROSOFT LCA,,,publishing,November 2014 Launch/343 Industries/MICROSOFT LCA@281247
halo-mcc,97,Carla Woo,,Publishing,MICROSOFT LCA,,,publishing,November 2014 Launch/343 Industries/MICROSOFT LCA@281281
halo-mcc,98,Jerry Hook,,Production,Executive Producer,,,core,November 2014 Launch/343 Industries/Section 3@281733
halo-mcc,99,Andrew A. Hesky,,Other,Development Managers,,,core,November 2014 Launch/343 Industries/Section 3@281866
halo-mcc,100,Tamir Melamed,,Other,Development Managers,,,core,November 2014 Launch/343 Industries/Section 3@281903
halo-mcc,101,Aakash Mandhar,,Other,Development Leads,,,core,November 2014 Launch/343 Industries/Section 3@282157
halo-mcc,102,Bryan J. Thomas,,Other,Development Leads,,,core,November 2014 Launch/343 Industries/Section 3@282193
halo-mcc,103,Henry H Somuah,,Other,Development Leads,,,core,November 2014 Launch/343 Industries/Section 3@282230
halo-mcc,104,Nathan A Jones,,Other,Development Leads,,,core,November 2014 Launch/343 Industries/Section 3@282266
halo-mcc,105,Robert L. Rodi,,Other,Development Leads,,,core,November 2014 Launch/343 Industries/Section 3@282302
halo-mcc,106,Mark Vayman,,Production,Group Program Manager,,,core,November 2014 Launch/343 Industries/Section 3@282440
halo-mcc,107,Adrian Gilles,,Production,Program Managers,,MAQ LLC,core,November 2014 Launch/343 Industries/Section 3@282691
halo-mcc,108,Christopher P Herrman,,Production,Program Managers,,,core,November 2014 Launch/343 Industries/Section 3@282736
halo-mcc,109,Clinton E. Rutkas,,Production,Program Managers,,,core,November 2014 Launch/343 Industries/Section 3@282779
halo-mcc,110,Jeffrey D. Carnahan,,Production,Program Managers,,,core,November 2014 Launch/343 Industries/Section 3@282818
halo-mcc,111,Jesse D. Squire,,Production,Program Managers,,,core,November 2014 Launch/343 Industries/Section 3@282859
halo-mcc,112,Martin J. Sleeman,,Production,Program Managers,,,core,November 2014 Launch/343 Industries/Section 3@282896
halo-mcc,113,Josh Menke,,Design,Additional Design,,,core,November 2014 Launch/343 Industries/Section 3@283033
halo-mcc,114,Adam D Hughes,,Engineering,Software Development Engineers,,,core,November 2014 Launch/343 Industries/DEVELOPERS@283499
halo-mcc,115,Adam J. Nielsen,,Engineering,Software Development Engineers,,Insight Global,core,November 2014 Launch/343 Industries/DEVELOPERS@283534
halo-mcc,116,Andre V. Podnozov,,Engineering,Software Development Engineers,,Aditi Technologies Private LTD,core,November 2014 Launch/343 Industries/DEVELOPERS@283588
halo-mcc,117,Andrew C Hampton,,Engineering,Software Development Engineers,,,core,November 2014 Launch/343 Industries/DEVELOPERS@283660
halo-mcc,118,Andrew E Woods,,Engineering,Software Development Engineers,,Icertis Inc,core,November 2014 Launch/343 Industries/DEVELOPERS@283698
halo-mcc,119,Angus McQuarrie,,Engineering,Software Development Engineers,,,core,November 2014 Launch/343 Industries/DEVELOPERS@283748
halo-mcc,120,Artur Ievsieiev,,Engineering,Software Development Engineers,,Akvelon,core,November 2014 Launch/343 Industries/DEVELOPERS@283785
halo-mcc,121,Brian K Richards,,Engineering,Software Development Engineers,,,core,November 2014 Launch/343 Industries/DEVELOPERS@283832
halo-mcc,122,Christopher C. Welden,,Engineering,Software Development Engineers,,,core,November 2014 Launch/343 Industries/DEVELOPERS@283870
halo-mcc,123,Cody M Luitjens,,Engineering,Software Development Engineers,,,core,November 2014 Launch/343 Industries/DEVELOPERS@283913
halo-mcc,124,Eduard Ostrovsky,,Engineering,Software Development Engineers,,,core,November 2014 Launch/343 Industries/DEVELOPERS@284078
halo-mcc,125,Ephrem M Tolla,,Engineering,Software Development Engineers,,Insight Global,core,November 2014 Launch/343 Industries/DEVELOPERS@284116
halo-mcc,126,Erick T. Mathews,,Engineering,Software Development Engineers,,,core,November 2014 Launch/343 Industries/DEVELOPERS@284168
halo-mcc,127,Geoffrey M Haugan,,Engineering,Software Development Engineers,,,core,November 2014 Launch/343 Industries/DEVELOPERS@284206
halo-mcc,128,Helen G. Addis,,Engineering,Software Development Engineers,,Insight Global,core,November 2014 Launch/343 Industries/DEVELOPERS@284245
halo-mcc,129,Jacob R Snyder,,Engineering,Software Development Engineers,,,core,November 2014 Launch/343 Industries/DEVELOPERS@284298
halo-mcc,130,Jason J Bragg,,Engineering,Software Development Engineers,,,core,November 2014 Launch/343 Industries/DEVELOPERS@284334
halo-mcc,131,Joao Lucas Guberman Raza,,Engineering,Software Development Engineers,,,core,November 2014 Launch/343 Industries/DEVELOPERS@284369
halo-mcc,132,John H Konkle,,Engineering,Software Development Engineers,,,core,November 2014 Launch/343 Industries/DEVELOPERS@284415
halo-mcc,133,Jonathan W. Hathaway,,Engineering,Software Development Engineers,,,core,November 2014 Launch/343 Industries/DEVELOPERS@284450
halo-mcc,134,Julian Dominguez,,Engineering,Software Development Engineers,,,core,November 2014 Launch/343 Industries/DEVELOPERS@284492
halo-mcc,135,Justin M Greywolf,,Engineering,Software Development Engineers,,Digital Intelligence Systems,core,November 2014 Launch/343 Industries/DEVELOPERS@284530
halo-mcc,136,Mangaleswari Srinivasamurthy,,Engineering,Software Development Engineers,,,core,November 2014 Launch/343 Industries/DEVELOPERS@284728
halo-mcc,137,Manjunatha Shivanna,,Engineering,Software Development Engineers,,Insight Global,core,November 2014 Launch/343 Industries/DEVELOPERS@284778
halo-mcc,138,Matthew C Benedict,,Engineering,Software Development Engineers,,VMC Consulting Corporation,core,November 2014 Launch/343 Industries/DEVELOPERS@284836
halo-mcc,139,Michael Wetzel,,Engineering,Software Development Engineers,,Aditi Technologies,core,November 2014 Launch/343 Industries/DEVELOPERS@284905
halo-mcc,140,Michael W Malyuk,,Engineering,Software Development Engineers,,,core,November 2014 Launch/343 Industries/DEVELOPERS@284962
halo-mcc,141,Nicholas A. Koller,,Engineering,Software Development Engineers,,,core,November 2014 Launch/343 Industries/DEVELOPERS@285000
halo-mcc,142,Ningna Dang,,Engineering,Software Development Engineers,,Myriad Consulting Inc,core,November 2014 Launch/343 Industries/DEVELOPERS@285040
halo-mcc,143,Patrick D Conaboy,,Engineering,Software Development Engineers,,,core,November 2014 Launch/343 Industries/DEVELOPERS@285097
halo-mcc,144,Pavan Kumar Kurimilla,,Engineering,Software Development Engineers,,Myriad Consulting Inc,core,November 2014 Launch/343 Industries/DEVELOPERS@285136
halo-mcc,145,Russell L West,,Engineering,Software Development Engineers,,,core,November 2014 Launch/343 Industries/DEVELOPERS@285203
halo-mcc,146,Samir Dangol,,Engineering,Software Development Engineers,,Myriad Consulting Inc,core,November 2014 Launch/343 Industries/DEVELOPERS@285369
halo-mcc,147,Sergei S. Shinkevich,,Engineering,Software Development Engineers,,Corlution Inc,core,November 2014 Launch/343 Industries/DEVELOPERS@285427
halo-mcc,148,Slobodan M. Bojanic,,Engineering,Software Development Engineers,,iFusionITLLC,core,November 2014 Launch/343 Industries/DEVELOPERS@285485
halo-mcc,149,Vincent Chen,,Engineering,Software Development Engineers,,,core,November 2014 Launch/343 Industries/DEVELOPERS@285541
halo-mcc,150,Walter R. Rector,,Engineering,Software Development Engineers,,,core,November 2014 Launch/343 Industries/DEVELOPERS@285575
halo-mcc,151,William S Morton,,Engineering,Software Development Engineers,,,core,November 2014 Launch/343 Industries/DEVELOPERS@285613
halo-mcc,152,Yi Xie,,Engineering,Software Development Engineers,,,core,November 2014 Launch/343 Industries/DEVELOPERS@285651
halo-mcc,153,Zhenfei Wu,,Engineering,Software Development Engineers,,Myriad Consulting Inc,core,November 2014 Launch/343 Industries/DEVELOPERS@285679
halo-mcc,154,David C.P. Berry,,Engineering,Support Engineering,,Aditi Staffing LLC,core,November 2014 Launch/343 Industries/DEVELOPERS@285835
halo-mcc,155,Ronald M Butler,,Engineering,Support Engineering,,Yoh Services LLC,core,November 2014 Launch/343 Industries/DEVELOPERS@285894
halo-mcc,156,Scotty E. Ameling,,QA,Test Manager,,,core,November 2014 Launch/343 Industries/TEST@286362
halo-mcc,157,Alvin Hao,,QA,Test Leads,,,core,November 2014 Launch/343 Industries/TEST@286492
halo-mcc,158,Clayton A Tye,,QA,Test Leads,,,core,November 2014 Launch/343 Industries/TEST@286523
halo-mcc,159,Devin A. Rychetnik,,QA,Test Leads,,,core,November 2014 Launch/343 Industries/TEST@286558
halo-mcc,160,Jesse Olmer,,QA,Test Leads,,,core,November 2014 Launch/343 Industries/TEST@286642
halo-mcc,161,Bryan Lipscy,,QA,SDET,,Aditi Technologies Private LTD,core,November 2014 Launch/343 Industries/TEST@286925
halo-mcc,162,Charles Martin,,QA,SDET,,Teksystems,core,November 2014 Launch/343 Industries/TEST@286994
halo-mcc,163,Harita Tipparaju,,QA,SDET,,Corlution Inc,core,November 2014 Launch/343 Industries/TEST@287043
halo-mcc,164,James Cook,,QA,SDET,,,core,November 2014 Launch/343 Industries/TEST@287097
halo-mcc,165,Jordan S. Lewis,,QA,SDET,,Populus Group LLC,core,November 2014 Launch/343 Industries/TEST@287129
halo-mcc,166,Kevin G. Ochsner,,QA,SDET,,Rylem LLC,core,November 2014 Launch/343 Industries/TEST@287186
halo-mcc,167,Mark A Folkerts,,QA,SDET,,Wimmer Solutions Corporation,core,November 2014 Launch/343 Industries/TEST@287236
halo-mcc,168,Michael Truong,,QA,SDET,,,core,November 2014 Launch/343 Industries/TEST@287432
halo-mcc,169,Phani Ram Deekshitula,,QA,SDET,,Quadrant Resource LLC,core,November 2014 Launch/343 Industries/TEST@287468
halo-mcc,170,Rajesh A Deshpande,,QA,SDET,,"Apex Systems, Inc",core,November 2014 Launch/343 Industries/TEST@287535
halo-mcc,171,Smruti Katre,,QA,SDET,,Icertis Inc,core,November 2014 Launch/343 Industries/TEST@287639
halo-mcc,172,Svetlana Fatkina,,QA,SDET,,Akvelon,core,November 2014 Launch/343 Industries/TEST@287733
halo-mcc,173,Syed Adeel A Zaidi,,QA,SDET,,Brickred Systems LLC,core,November 2014 Launch/343 Industries/TEST@287783
halo-mcc,174,Daniel Jason Price,,Engineering,IT Service Engineering Manager,,,core,November 2014 Launch/343 Industries/IT@288273
halo-mcc,175,Darren Little,,Engineering,IT Service Engineering,,,core,November 2014 Launch/343 Industries/IT@288416
halo-mcc,176,Sharon Bobbio,,Engineering,IT Service Engineering,,Insight Global,core,November 2014 Launch/343 Industries/IT@288451
