game_id,credit_order,name_raw,name_canonical,category,role_raw,character,studio,inclusion_class,source_ref
halo-cea,78,Nikolay Sladkov,,Art,Texture Artist,,Saber Interactive,core,L194
halo-cea,79,Anton Sumerin,,Art,Texture Artist,,Saber Interactive,core,L196
halo-cea,80,Olga Cheremisova,,Art,Lead Lighting Artist,,Saber Interactive,core,L199
halo-cea,81,Dmitriy Jempala,,Art,Lighting Artist,,Saber Interactive,core,L201
halo-cea,82,Dmitriy Pisminskiy,,Art,Lighting Artist,,Saber Interactive,core,L203
halo-cea,83,Georgiy Suvorov,,Art,Lighting Artist,,Saber Interactive,core,L205
halo-cea,84,Aleksey Melnikov,,Art,Lead UI artist,,Saber Interactive,core,L208
halo-cea,85,Dmitriy Zhukovskiy,,Art,UI Artist,,Saber Interactive,core,L210
halo-cea,86,Pavel Grachev,,Audio,Sound Engineer,,Saber Interactive,core,L213
halo-cea,87,Mark Frolov,,Audio,Sound Engineer,,Saber Interactive,core,L215
halo-cea,88,Kirill Zaytsev,,QA,QA Director,,Saber Interactive,core,L218
halo-cea,89,Evgeniy Stepanov,,QA,QA Project Lead,,Saber Interactive,core,L220
halo-cea,90,Daniil Saparov,,QA,QA Expert,,Saber Interactive,core,L222
halo-cea,91,Pavel Teplyanskiy,,QA,QA Expert,,Saber Interactive,core,L224
halo-cea,92,Ivan Andrianov,,QA,Additional Testing,,Saber Interactive,core,L226
halo-cea,93,Stanislav Borodikhin,,QA,Additional Testing,,Saber Interactive,core,L228
halo-cea,94,Victor Glyanenko,,QA,Additional Testing,,Saber Interactive,core,L230
halo-cea,95,Aleksandr Ermakov,,QA,Additional Testing,,Saber Interactive,core,L232
halo-cea,96,Ruslan Mezhetskiy,,QA,Additional Testing,,Saber Interactive,core,L234
halo-cea,97,Shamil Yanbuhtin,,QA,Additional Testing,,Saber Interactive,core,L236
halo-cea,98,Evgeniy Popkov,,QA,Additional Testing,,Saber Interactive,core,L238
halo-cea,99,Vladimir Chernysh,,Other,Studio Director,,Saber Interactive,core,L241
halo-cea,100,Maria Korobkina,,Other,Accounting,,Saber Interactive,core,L243
halo-cea,101,Victor Stupko,,Other,IT Director,,Saber Interactive,core,L245
halo-cea,102,Denis Streltsov,,Other,Network Administrator,,Saber Interactive,core,L247
halo-cea,103,Aleksey Polyakov,,Other,Network Administrator,,Saber Interactive,core,L249
halo-cea,105,Oliver Hollis,,Leadership,"Mocap Actor, Master Chief",,Saber Interactive,core,L254
halo-cea,106,Anthony Morley,,Other,"Mocap Actor, Captain Keyes",,Saber Interactive,core,L256
halo-cea,107,Melanie Bond,,Other,"Mocap Actor, Cortana",,Saber Interactive,core,L258
halo-cea,108,Gordon Alexander,,Other,Additional Mocap Acting,,Saber Interactive,core,L260
halo-cea,109,Sergey Izyyurov,,Special Thanks,Special Thanks,,Saber Interactive,special-thanks,L263
halo-cea,110,Georgiy Juraviyov,,Special Thanks,Special Thanks,,Saber Interactive,special-thanks,L263
halo-cea,111,Sergey Mironov,,Special Thanks,Special Thanks,,Saber Interactive,special-thanks,L263
halo-cea,112,Nikolay Podolskiy,,Special Thanks,Special Thanks,,Saber Interactive,special-thanks,L263
halo-cea,113,Anton Sherstyuk,,Special Thanks,Special Thanks,,Saber Interactive,special-thanks,L263
halo-cea,114,Aleksey Shutov,,Special Thanks,Special Thanks,,Saber Interactive,special-thanks,L263
halo-cea,115,Sergey Boginskiy,,Special Thanks,Special Thanks,,Saber Interactive,special-thanks,L263
halo-cea,116,Mikhail Davydenko,,Special Thanks,Special Thanks,,Saber Interactive,special-thanks,L263
halo-cea,117,Mikhail Drobot,,Special Thanks,Special Thanks,,Saber Interactive,special-thanks,L263
halo-cea,118,Fyodor Gilmutdinov,,Special Thanks,Special Thanks,,Saber Interactive,special-thanks,L263
halo-cea,119,Roman Gluschenko,,Special Thanks,Special Thanks,,Saber Interactive,special-thanks,L263
halo-cea,120,Dmitriy Gribanov,,Special Thanks,Special Thanks,,Saber Interactive,special-thanks,L263
halo-cea,121,Andrey Gromov,,Special Thanks,Special Thanks,,Saber Interactive,special-thanks,L263
halo-cea,122,Sergey Ivanov,,Special Thanks,Special Thanks,,Saber Interactive,special-thanks,L263
halo-cea,123,Nikolay Korolyov,,Special Thanks,Special Thanks,,Saber Interactive,special-thanks,L263
halo-cea,124,Evgeniy Melnikov,,Special Thanks,Special Thanks,,Saber Interactive,special-thanks,L263
